Vector: dim: 4085
    30.0493996     30.5823802     31.0959975     31.6449717     32.1609651 
    32.6922903     33.2327849       33.74885     34.2498302       34.73832 
    35.2554045     35.6975227     36.1325344       36.52677     36.9146625 
    37.2545443     37.5718794     37.8116063     38.0365783     38.2256798 
     38.359135     38.4307152     38.5327829     38.5150354     38.4835378 
    38.4458491     38.3138784     38.2026762     38.0451078      37.869496 
    37.6817698     37.4783069     37.2723062     37.0703159     36.8582741 
    36.6775165     36.4690211     36.3364816     36.1836887     36.0613774 
    35.9822399     35.9395993     58.3814342     123.155461     64.0004666 
    57.9442719     106.275127     102.942407     63.9365038     92.8014123 
    63.6143628     84.9499483     43.8985397     71.9494541     145.261078 
    49.9501245     65.4479737     130.568937       128.1717      53.717758 
    92.4398056     49.7953858     85.2319866     71.2664736     111.487103 
     64.947826     105.263682     53.0949876     80.3686417     51.1489431 
    76.2814306     57.1086669     73.9766826     86.1849149     70.8505848 
    123.223282      56.876696     119.508888     56.4638017     56.4491966 
    112.937935     70.3016125     99.2177804     142.468301     141.743266 
    64.6162225     33.4830327     62.1000407     52.3540933     73.3242637 
    114.306289     28.4209126     152.080928      47.421404     75.6330336 
    50.5521383     72.2819878     106.307858     136.248543     70.7024885 
    97.6035485     57.8853827     133.628578     56.3520114      48.813386 
    63.1701871     105.566703     80.2614889      44.017269     69.8322234 
    54.6636726     43.1568573     72.4487512     24.5344563     45.0165468 
    148.904057     46.9644834     67.7206809     148.572148     63.8912473 
     97.359269     68.7289119     45.8004903     60.0279256     132.479309 
    94.4825942      129.96835     56.4128582     66.6805447     119.505953 
    62.9761444     87.8837962     117.130656     57.8493202     97.7030825 
    127.274544     62.4683161      54.288142      30.025949     73.2471953 
    119.458234     114.444337     63.7912552     139.214429     52.9231312 
    137.707361     90.1049766      40.427728     65.4220644     76.0560502 
    62.2586671     66.6861209     69.3140186     113.941588     60.7485716 
    57.3950424     91.5486208     109.640131     38.7231925     63.5840306 
    40.8480524     73.8571964     112.264968      62.175216     124.902791 
    74.9689504     86.0824993     72.6720513      101.52905     68.8648571 
    105.681843     113.495955     93.7326945     59.2846719     68.9391587 
    103.195682     40.9294679     57.9204655     57.4782857     84.6369639 
    65.9005963     95.9517548      73.354583     105.102433     135.943508 
     141.46239     41.9839858     58.0118376     58.2136323     83.2400548 
    70.1158649     55.0546875     53.3103484     90.2803204      51.478976 
    78.9603876     70.5608535     89.2215228     80.6911162     16.9235446 
     45.161876     43.8334657     61.1993745      53.723523     52.6536482 
     65.833427     93.5651273     50.1495743     55.2666484     89.6276315 
    99.8235421     146.433295     154.351578     19.2510382     52.9749466 
    42.4236336      145.52458     71.7006518     77.1101705     46.9690066 
    128.284731      41.331983     142.831567     58.0815774     124.690126 
     63.332046     135.324104     57.2023057     40.9633196      60.402006 
    16.5631786     68.5515323     95.5101495     55.7614519     79.7434004 
    58.2676643      116.28199     35.4395946     62.8776277     152.096596 
    68.8650261     126.942579     151.875026     56.8861038     52.4528694 
    124.558939     108.904878     65.5346222     55.6634238     77.1638155 
     38.905003      132.36165     38.8667738     56.0635982     56.9295411 
    58.8817295      50.665434      62.395825     98.4543363     109.239699 
    104.112687     123.233629     149.195168     64.8669879     54.7091623 
    140.043012     37.5825516     49.6851409     59.2329848     70.0343301 
    100.636923      82.151356     74.3637074     98.9602699     67.4862279 
    106.242623     54.1540389     119.683362     90.5926913     136.536143 
     145.70278     18.9400564     56.6009169     65.8516243      74.243819 
    110.101392     73.3796037     126.732529     58.4695616     103.087657 
    101.704958     35.9523819     42.9998356     132.758646     60.5300383 
    57.5587848      47.548651     59.8753402     35.7851625     143.331336 
    66.0993982     141.803563     74.2814801     117.266579       49.34491 
    77.5264235     35.6863894     57.6757952     33.9571578     67.2377941 
    46.8960905     73.6186583     103.932789     78.9089748     136.597604 
    59.9210083     111.519703     84.3711611     76.0057084     134.289832 
    57.0671701     51.2972172      39.624114     84.1493218     34.7897775 
    73.1913507     124.580878     72.1197671     58.8203431      30.312476 
    119.955451      50.598439     68.8371998     114.978018      118.14912 
    128.769101     149.888793     45.1564157     145.680529     82.8175874 
    80.3049971     50.1025375       78.16067     55.6949666     37.5253861 
    62.3782996     102.663207     59.3381516     71.5700146     12.8847956 
    115.950484     76.5592109     45.4964439     114.530197     60.7461875 
    76.6447909     44.4384536      68.060024     47.3632154     119.731584 
    101.248199     149.434495     37.3744689     53.3046359     56.3195507 
    148.669819     72.0106154     108.403851     56.6702808     64.6194774 
    77.5855959     61.7565587     64.1907845     68.4107587     99.8682707 
    62.2027718     91.9873211      50.981493     28.9568512      75.269803 
    59.7001186     100.804648     70.2002054     59.3922247     132.499912 
    90.9612652     52.1967661     12.3605257      45.283876     129.234085 
    62.7261477     92.9175117     115.518414     71.2755521     26.1961646 
    50.8154733     145.279217     153.801473     56.0552911     55.0228356 
    130.818504     153.640862     108.447433     60.2561318     89.4440812 
    99.1675163     100.043861     97.9282834     132.694006     67.4930718 
    137.917288     130.972442     64.6368057     89.6365298     56.6162192 
    85.8316013     81.8105171     70.3793864      52.455489     128.055446 
    66.6721715     107.596337     124.997384     58.3073727     93.2107071 
    65.2143036     50.0368057     70.7816782     109.596572     35.8120377 
    73.0302827     55.1543838     115.359557     66.7738615     116.703062 
     56.794693     132.458924     114.313912     56.3018601     146.648964 
    61.1047135     111.143519     66.9451211     94.1023014     66.6906093 
    52.6461809     48.5657537     67.0111519     57.3412166     74.2963982 
    107.941691     136.249863     123.208992     54.5775797     56.1289064 
    70.7819379     98.4569055     92.5543997     55.2975316     125.494291 
    139.137954     93.6742574     50.9911152     140.128289     68.5593052 
    105.356714     61.6323698     87.8892882     73.6608914     102.565488 
    58.5950446      64.048122     65.1579759     99.0748013     72.3569594 
    122.654909      45.255393     52.4602247     93.4331489     35.2377108 
    52.6140859     44.6476481     140.068256     72.2802593     118.644882 
     122.91227     62.9741621     51.6036981      65.842711     33.1331549 
    45.8358845     83.8318602     68.9576672     68.9398439     89.9246696 
    118.349158     36.3594837     50.5031522     66.6168392     48.4037433 
    70.6494616     80.4213711     18.0645788     75.7556866     62.9486943 
      41.75213     38.6502995     63.2764927     53.3679699     74.2234099 
    120.658388     116.096719     75.7791744     36.0566357     59.9722779 
    33.5115614     83.0475853     51.1214359     53.3363764      82.866811 
    139.191761     140.809432     60.4333653      60.219647     135.646312 
    70.9571644     118.803793     72.0796449     84.8338168     108.751308 
    60.5667298     61.2470481     111.234303     36.3576433     34.6003458 
     29.560696     59.4057365     70.8973785     99.2420993     45.5470937 
    35.1600574     48.3156464     41.0935402     150.616901     59.0311237 
     44.452886     54.5429003     49.3325313     56.1029729     64.8434326 
    9.43327476     83.1378793     71.6713323     62.1851199     56.3503423 
    125.126211     54.4784569      87.286806     63.5132487      151.25059 
    96.0811821     10.3494015     37.4299912     150.848194     44.4362079 
    147.600705     89.9469945     73.0280821     39.6638713     80.9633485 
    45.6906074     63.7421618     77.0102815     155.130485      44.484867 
    63.9077613     56.8067854     68.3136194     75.3494576     88.5951455 
    74.6606819     115.067434     53.5851354     77.6580947     105.544615 
    49.2303019     93.6887025     143.361288     108.786707     32.4892478 
    107.230434     141.072544     59.6708943     86.5919269     72.5621843 
    102.823039     143.831788     89.9745904     51.7220572     49.8519705 
      69.18504     68.5383707     67.8587416     34.9040982     50.5358531 
    68.9939148     75.6343446      56.315207     56.5889584     73.8115067 
    103.406419     64.0709012     90.0411454     72.1499339     104.330477 
     53.096695     70.3289196     72.5314217     60.3154751     128.857084 
    111.825648     90.5540239     67.8061191     107.346202     44.4991911 
    58.5178519     81.6289318     59.5608189     48.9045659     65.7945127 
    94.6634438     120.176465     45.5099334     61.6029885     11.6559267 
      132.7933     49.1509518     99.5768567     69.4541291     52.4444866 
    109.192123     123.312948     74.1787139     105.735988      71.725501 
    56.2175854     20.6347326     57.4107569      145.71372     34.4938379 
    122.997983     47.4478232     54.7272886     47.1210677      46.902484 
    66.2404888     142.713182     64.1888297     97.6850938     78.8906243 
    144.606063     121.829538     36.4457197     66.2591829     114.960773 
    70.1064156     99.7205042     101.870446      57.691259     111.335771 
     90.196384     70.3491889     70.6489034       104.5161     72.6479808 
    105.428139     127.483769     142.819491     139.823361     133.928816 
    153.409563     136.407154     46.7306199     137.012715     29.8411297 
    147.218016     51.6571618     79.4481917     66.2732988     95.1255638 
    67.3240147     62.7034993     58.2737078     111.852478     73.1964885 
    94.9169716     109.244479     68.4584957     55.7727945     60.8513852 
    98.1767692     53.6125527     68.5889507     97.4248855     83.3609288 
    45.1657741     54.7817613     123.532808     86.9896146     134.228961 
    9.10037275     88.7114174     137.710185     139.214943     52.8714435 
    129.643637     37.4073551     48.0044392     76.7387702     19.6071999 
     40.980596     41.8883558     152.686889     10.4852101     60.6937541 
    69.1940646      83.171852     74.6978555      112.64552     54.0834477 
    56.1416392     55.8020399     64.7447126     79.3605242     97.0012413 
    101.060073     56.6140591     23.1479496     154.642308     62.4308582 
    55.8335999     25.6202707     68.2193817     79.5314023      154.52402 
    58.9872849      70.448939     147.794103     54.1370439     51.8518123 
    146.938329     66.8589626     59.2981075     88.0339703     79.1486416 
    86.3396159     53.8186703     52.7232687     81.8629485     108.888455 
    47.7977813     63.6251366     49.0148582     89.4393394     70.6014985 
    107.719899     33.5219547     8.54551954      73.527833     107.532272 
    56.0034774     40.9692924      150.35567     100.368804     152.849961 
    34.3863388     48.4128043     52.2298026     73.1844609     131.229107 
    72.5522436     100.928112     43.3742184     62.4098473     49.5197255 
     67.895609     152.736273     94.2694955     42.1893012     58.0913954 
    105.293632     61.2301134      71.561773     71.5067745     102.063477 
     21.022495     125.522516     111.845099     67.5893523      127.74771 
    143.110924     54.7969994     24.1336275     88.5168853     45.9067417 
    143.546128     57.3967941     147.355197     50.1958425     41.2446627 
    132.586725     135.365964     76.8538988      96.571308       127.5855 
    69.9716117      115.33473     50.0879311     42.7497506     150.472379 
    58.8283696     54.5791393     55.5120342     122.078206     113.797311 
    44.4535161     63.1993872     70.3904432     53.6820769     70.5127227 
    130.506953     31.5438533     50.6202668     77.9073293     43.5408703 
    71.5270846     127.381154     100.398527     130.283896     111.712024 
    31.0015749     56.6917669     126.746661     49.7420259     55.3190524 
    101.270812     49.0769701     66.2368684     92.4080645     72.4814438 
    101.865048     144.996811     64.9967518     147.993432     42.5572819 
    41.3011217     57.6848002     63.1671897     105.649889      50.271685 
    54.1891145      59.891548     54.4628155     75.2239966     38.2477344 
    68.7523017     33.0310004     48.5121091     60.3893281     84.4663851 
    130.374352     32.9368139     129.341084     49.7986311     30.6955439 
    152.059283      49.286451     135.195185     31.7239237     60.5691895 
    123.446793     30.9960924     81.6288689     59.5709848     70.5818295 
    57.4951314     148.627526     67.1865916     102.775058      89.608554 
    54.9784731      53.652271     106.665393     132.381093     141.615216 
    67.9726228     65.4434279     87.1319219     67.7975249      57.715004 
    54.1629867     57.3207822     123.589933     49.2697823     97.4210607 
    47.0405732     48.1997791     150.597909     98.1018103     126.679612 
     121.25208      46.132218     35.4019527     61.1027426     31.7687011 
    113.004823     17.9527644     49.4093119     59.4620276     76.0551462 
     120.47435     33.2622547     50.3643771     130.909143     68.8390595 
    96.4489414     37.0591301     139.557559     108.076113     63.7383736 
    76.8836966     118.039003     39.8085815     59.6046658     57.9640338 
     72.254046     94.1851886     138.570194     103.979941     119.434494 
    72.8537558     65.9666002     76.8691347      73.477081     64.2045424 
    136.418045     12.0910968     56.0283714     149.776719     63.4152182 
    37.6380551     138.615367     114.012721     58.2251346     62.0259587 
    53.3648619      99.983682     135.869587       151.3899     100.628281 
    84.7756481     104.311966     67.7743042     48.7140563     38.8352088 
    37.8607368     121.154997     118.967907     60.8152571     60.8775121 
    73.7832896      114.73564     55.7533042     81.9354506     102.830868 
    54.5359289     66.9958182     46.5836317     33.7591481     147.374162 
    60.7251204     73.7008816     96.2413469     40.7842153     61.0055073 
    65.9047293     47.8891105     23.7214888      74.649132     56.2446743 
    109.873234     73.8780079     123.246891     104.757066     49.0707211 
    83.4928848      65.967034      41.373047     98.0265975     62.4275678 
    68.7891028     52.3423305     51.6978175     79.6503799     55.0503037 
    65.6883146     70.1966952     63.1318345     45.9819029     66.8110164 
    71.7781435     134.158381     68.0795804     102.998726     108.621139 
    131.503658     114.045218     60.4553299      61.263405       49.32622 
    142.832912     42.7893088     80.2273602     67.6993133     78.0507606 
    60.1691867     137.669181     47.8494466     69.8100256      39.729296 
     63.560203      60.576699     59.3949956      74.579298     65.1578075 
    133.253505     68.2101607      118.92454      125.83889     144.772368 
     60.238238     109.945201     141.089791     83.7059473     55.3897763 
     139.67428     84.0711314     80.9821751     48.9779837     86.1609027 
    144.972884     111.948624     30.2657504     112.574013      23.602131 
    66.1296645     56.7681703      31.082505     65.7999855     118.874705 
    126.493407     69.3113351     54.4971838     50.2078948     71.8490019 
    75.9318703     65.2160645     119.158445     74.4292792     107.244151 
    91.2692937     57.2527591     56.3306762     23.5323837     54.0790709 
    88.8447118     57.1234594     38.6784934     93.8788416     61.3353049 
    47.5163968     73.9692904      84.672681     130.063348      62.698472 
    94.5802123     63.9634022     16.9472974     121.674292     153.638775 
    64.7410791     103.059937     147.038423     74.3097838     60.7222019 
    138.607907     61.2708835     80.8239904     99.9175699     57.1655072 
    73.6866074     103.258412     73.9562262     118.310154     29.1964343 
    143.459914     136.626348     44.9451506     41.3284469     88.2947021 
    69.4511947     117.073964      59.479202     79.1461553     108.489996 
    56.4771691     112.128139     69.5699555     96.6263511     72.4532914 
     39.256928     143.372646     125.866563      73.579128     121.973252 
    59.5833298     61.3619687     139.974532     67.3252174     92.0530917 
    67.4383091     111.266158     62.6393839     68.9151144     88.8277342 
    33.5270319     57.1434525     74.2032566     58.3557397     63.9291381 
    111.500534     46.4469202     46.0286954     43.1023207     129.192071 
     84.203907     99.9855512     126.782579     129.637689     19.2462873 
    67.5570107     41.2580398      77.959968     61.5981287     61.7795429 
     91.027038       60.12803     131.603888     72.7004529     71.8016439 
    30.8258544     48.5182405     136.973604     37.2681627     118.220584 
    56.6873777     117.432931     113.815482     59.7340454     53.7981877 
    70.0779136     45.8911628     118.107612     56.4562609     120.395454 
    109.903546     133.875845     68.2950468     44.9775115     97.7530508 
    62.5150464      62.612775     86.7244904      69.472528     64.6785753 
    63.6846415     96.3024553     119.239958     64.5184841     96.7174993 
     149.80142     147.400308     116.453568      37.281998     56.5447335 
    150.307353     74.0965302     104.314743     73.5493487     117.943864 
    116.217299     127.404485     52.0822029     7.47256902     8.50074511 
    48.0064609     73.3882492     125.502376     61.2203578     67.4149605 
    149.163504      152.92229     69.6851323     122.667464     44.1989004 
    40.8356124     119.648149     126.208726     73.8104704     57.0248267 
    56.5710169     36.4942137     74.7745945     116.897384     39.5014952 
    74.3410227     74.1043337     56.4432663     79.1626009     124.898801 
    47.4253664     67.0937478     104.905241     50.6946094      80.337214 
    45.6312857     47.5211578     74.3785772     53.5768944     70.3654376 
    86.5581622     86.2313293     38.8170009     97.9068644     78.5303472 
    80.2745801     59.2788776     108.301493     56.2578336      73.417852 
    104.317817     55.6479465     80.2678831     45.8674557     45.4409794 
    115.591837     144.907127     29.6749458     49.4227371     58.3523405 
    58.9278459     147.653022      56.342055     95.9889833     62.1975514 
    64.4676059     32.5821906     45.4992605     62.1254905     38.7294138 
    30.0109167     101.245644     35.0151893     130.281894      56.858707 
    73.4527502     78.5666612     47.1194782     29.9398585     135.499062 
    68.7131292     106.853456     57.4444452       62.25799     117.289431 
     54.816704     145.086672     110.511562     94.7205298     103.227189 
    73.9377545     103.611123     6.04554268     120.237172     94.9973489 
    32.5773319     68.7340757     61.3046702     62.7045705     61.4580269 
    88.3683677     91.9842643      70.642444     60.3992137     56.7876855 
    32.9967036     47.2503034     47.1463546     38.6216737     43.7979243 
    115.818966     50.1564489     94.1256285     71.5713227     74.8818939 
    64.9652265     100.561051       59.06508     60.2584647     121.528176 
    103.178711     111.251007     92.2346219     115.514396     48.3406162 
     78.453845     42.7038531     64.0162608     73.6075959      106.47108 
    59.9001424     52.0247092     75.9939197     56.1549125     67.3395514 
    35.8782509     85.0785223     82.7168699     69.6741567      73.686686 
    37.2053156     102.807299     73.8867521     44.8533278     51.4833556 
    52.4474419     154.267128     50.2698939     59.1311083     59.4538622 
    51.6442081     68.9307336     151.941764     124.083549     50.1249488 
    78.8617697     25.4468741      48.282039     133.733596      152.27705 
    52.5055855     48.9244937     43.0251099     51.1626574     6.70207288 
     24.449765     68.2607044     64.3350717     149.532167      91.746026 
    53.4244996     74.3894107     74.2584185     68.8300512      99.489194 
     135.18934     57.3699996     58.2499882     142.166984     7.14066804 
    154.081518     50.9419048     138.601345     93.7756811     70.0691773 
    145.093636     111.212507     66.0865811     70.2832059      103.37762 
    97.9934684     55.7257448     133.509097     81.5881754     85.1986193 
    32.2004653     84.2550021      52.485643     42.6452892     61.2846372 
    43.1327521     83.0004165     111.258092     51.1979086     70.5887917 
    73.1031308     110.500693     68.5626652     87.9285352     65.8477833 
     103.57617     56.8272934     98.8478038     53.9637793     99.3766785 
    64.8925495     89.7546604     96.0781557     52.9838314     45.7386524 
    82.0955313      70.308105     138.921209     48.1117365     132.977333 
    82.6004742     68.2745128     60.0499071     100.815762     70.5556541 
    151.011044     106.137601     88.5611835     95.4008514     59.0619211 
    74.6858856     89.7955082     39.5847977     71.9406268     84.3450131 
     58.743213     59.2372527     56.0242422     106.875855     129.673446 
    66.0370553     100.154485     89.3391344     67.9211139     121.455777 
    73.3043234     102.934207     50.5598355     53.7997092      39.732014 
    109.060502     48.7682835     76.3255595     61.3457877     59.1562508 
    115.581358     30.8439969     62.7549779     44.2503596     87.2632727 
    35.2135879     137.008646     93.9047295     149.048094     51.6067214 
    141.564273     95.7350825     46.9017761     64.8602743     61.1232142 
     62.796901     143.318723     85.6378825     144.330348      67.375674 
    71.6985128     65.3165542     94.3714489     54.9558078     68.4814578 
    54.4053678     57.3797996      79.283082     58.4985447     134.564402 
    59.9646843     67.0958368     111.222435     74.8254231     121.417052 
    45.8425569      105.09986     148.346384     143.079667     57.5779787 
    69.7860089     125.542341      113.81107     40.6273081      122.62035 
    56.3658377       114.2639     73.2292689     101.830737     57.6957947 
    71.6577754     99.5819191     64.0100691     29.7502462     13.8792232 
    58.1010804     140.202444     141.287005     58.9178324     31.2436809 
    54.3572208     90.4118865     83.5609978     53.5722918     127.666233 
    74.2466947     105.215815     98.0282321     86.6347324     133.595999 
    117.594457     110.304404     63.1580687     62.2622338     75.5839104 
    51.6180057     14.5553856     99.4345885     36.9483629     39.4994026 
    72.0779833     103.693591     61.5396382     50.8216141     73.4019169 
    102.434747     70.2044374     59.3965399     71.3431284     100.363763 
    55.5275338     49.6334289     62.3411369     53.1796556     43.2079153 
    41.3412819     72.5101355     52.4694145     154.993669        133.573 
    41.2800265     132.982781     102.878959     56.7392107     50.5141675 
    30.9413925     43.7779002     42.4326746     30.2722572     46.5185414 
    86.3752686     75.8548934     113.317725     71.0377304     147.124721 
    71.9054445     72.7313791      55.227796     136.006467     130.478665 
    154.018021     127.103694     59.8529809     116.002646     107.248059 
    67.8447611     104.660952     92.9557842     155.051204     71.5492962 
    5.35379007     99.8308364     145.187615     67.4464262     94.6977329 
    72.3473742     137.871353     46.0265733     61.1311562     131.456449 
    141.010246     38.2861496     152.796322     51.6637493     71.4916902 
     63.464324     56.6983534     68.7583238     66.8207586     97.0592916 
    94.5100794     6.10425664     81.9854599     58.8285457      63.589911 
    132.597097     39.4662693     117.274142     54.7715852     56.4915293 
    71.1387333     70.7704702     46.5636518     64.1042174     52.0144071 
      66.59284     92.6347705     41.3450918     56.8004368      127.84369 
    125.723585     16.0413002     130.309486     25.6690329     49.3130115 
    48.0512799     64.2815413     31.9073996     5.08583067      57.771505 
    45.2382656     85.5875109     31.7254738      74.430998     72.3341817 
    36.3624042     75.4992537     113.274261     65.7195645     81.9830942 
    54.8828398     53.1805274     94.5350769     31.7884485     43.6106701 
    90.8525194     81.5696165     90.1159621     110.261781     86.8511538 
    50.4184731     90.7149078     107.735683     134.595868     73.2272159 
    54.9543771     128.148033     61.1447376     63.6748902     74.8897007 
    114.136267     69.0266876     48.8144667     126.397185      28.744064 
    58.5683229     124.555348     52.2453095     122.484621     55.7082236 
    66.4809832     31.3765988     53.2181525     68.2327064     48.9666149 
    69.6817799     52.5967114     155.341123     24.6397338     74.6648357 
    108.541959     103.260253     30.3312173     45.0703989     85.0254375 
    70.1199233     153.047854     99.4939291     71.2649827     111.341721 
    95.2652208     138.243603     38.5893085      53.003984     121.345189 
    73.0211481     61.6517322     123.016426      48.131997     6.44552674 
    57.6188716     59.4555254      127.36989     39.5672133     57.7100321 
    45.8530258     149.292283     70.4428549     64.5436647     15.7380447 
    102.552314      140.98843      150.93624     49.2721955     68.6651114 
    37.8457696     29.0146144     116.088514     50.2517885     115.020301 
    50.9559944     92.9066872     52.6552026     32.3771984     56.1412097 
    64.9517122     67.8360571     65.6144095     59.5884278     91.0149293 
    74.0017718     106.479471     79.5989464     111.066664     40.3575168 
    56.3203596     49.5511761      58.039939     124.039448     113.148367 
    44.5167174     145.952023     87.4717209     40.1704489     88.0266107 
    65.9552279     80.0189931     29.2088612     59.4020537     46.5274519 
     123.61408     40.4420609      46.347046     37.8620977     137.966394 
    134.226692     74.4134682     113.290426     143.510944     88.6335429 
    36.5927001     66.7872057     56.2529474     55.8392243     122.544108 
    48.8513551       61.86798     94.3559823     56.4737039     98.4049158 
     82.136112     74.2645471     45.3714585     108.967147     87.7888715 
    64.6348971     53.9769934     153.637789     65.6445533     146.984695 
    65.6151364     73.2587083     53.7725919     78.2964668     94.6444714 
     68.985511     65.6113446     90.1518785     63.7296265     82.4636374 
    81.6907929     136.902719     91.6720951     43.7705567     105.114925 
    49.8371521      67.736673     107.671463     116.410136     67.2015701 
    127.014048     51.2347369     59.6127926     28.4244494     139.137846 
    45.6122367     83.2305556     63.2849406     74.3094028     80.2605471 
     56.859839     110.175552     78.6713961     115.568304     50.6748414 
    112.451867     66.8550489     74.1741645     55.3374945     73.1906739 
    62.8162432     125.143867     62.9466259     107.975457     44.5476109 
     23.235203     70.2781489     106.390024     32.8334986     84.9902534 
    108.690222     73.7477928     29.5511803     113.627741     38.6218299 
    34.9875789     87.3242935     141.475521     14.8708238     95.9381196 
    52.1877911      128.32826     44.7838016     73.4697302      123.82507 
    144.452342     44.2536139     61.8509053     141.700994     58.8764392 
    46.6435936     84.1186026     61.9726494     43.5869801     106.774952 
    78.7661645      53.700539     63.0223544     80.5463454     94.0285675 
    56.1174853     153.393286     87.9982955     116.048875     76.3265232 
    26.3417804     74.9812224     52.5465755     104.140137     136.706406 
    63.0453433     52.8006496     74.2003774     75.6337756      74.455973 
    49.6281341     72.5601599     120.682658     103.487714     86.2758335 
    60.0586209     43.3543726     117.199838     60.0045758     91.8624654 
    64.4605308     38.2906538      140.87952     55.1567249     56.2485874 
    53.3956022     94.9547488     77.2761003     66.9795566     154.737339 
     31.677673      43.865117     54.6140424     50.6883533     53.3124764 
    60.1009223     148.055237     56.6557684     74.1421746     48.0508395 
     67.533842     61.3478543     143.910476     118.848995     40.0597489 
    55.1579961     41.9259424     8.28022803     68.9508911     57.9495329 
    30.8228018     37.1861887     44.8457929     55.0740774      139.68074 
    118.159973     37.3882609     26.4891457      52.786225     63.0539001 
    68.9480318     71.3792873     125.424243     62.1382295     95.3844542 
    64.7542979     49.7955189     133.394797     48.5572516     75.2908979 
    57.7474058     145.284221     57.1270223     28.9138075     72.4611178 
    51.2164385     66.8078676     150.234947     69.4289563     72.8523514 
    101.541768     36.9173332     152.110057     107.457467     101.705601 
    72.7841282     53.3516665     18.1517401     43.9806816     43.1934541 
    86.1748106     120.873903     76.6361438     53.0123569     122.050219 
    33.2075506     37.1352177     50.1942778     94.4949292     35.3820017 
    71.5787233     149.563188     61.5305633     101.379038     59.6860819 
    60.2391341      104.82316     91.3323851     45.2480666       71.55724 
    111.643292     121.450241       33.71778     41.7210587      75.555411 
    117.942822     140.438804     66.3517522     54.4236128     128.549917 
    76.0990905     103.719052     72.1719333     109.875463     129.199466 
    49.3480516     58.0050565     80.9774595     20.8277395     69.7228216 
      149.6872     72.6958111     47.4767195     63.0248271     106.066102 
    85.3866324     104.408179     146.135295     72.1376272     55.1745572 
    40.0595398     52.6245791      65.761868     148.582572     65.2263436 
    71.0603974     30.0795616     86.2301195     41.0264785     102.748382 
    97.0639062     89.7222071      80.451771     69.7242016     55.5834435 
    13.5598376     55.4003801     73.5644836     134.803104     62.0246674 
    53.5427916      112.61641     57.8356581     151.796677     67.1579175 
    65.7642733     154.198977     86.1310349     100.203698     66.3686668 
    11.8828586     44.3861948     59.6839581      148.78872     31.1784338 
    42.9099226     108.733465      133.02197      56.139382     64.6025339 
