-0.100000  -0.100000 
0.000000  2.250000 
0.100000  0.492778 
0.200000  0.347778 
0.300000  0.339444 
0.400000  0.334444 
0.500000  0.332778 
0.600000  0.334444 
0.700000  0.339444 
0.800000  0.347778 
0.900000  0.259444 
1.000000  2.250000 
1.100000  0.100000 
